image_name,astrocyte,area,perimeter,num_projections,avg_projection_length,max_projection_length,circularity,neighbors,length_width_ratio,fractal_dim,total_branch_length,avg_branch_length,max_branch_length,num_nodes,num_edges,avg_euclidean_dist,mask
r02c08f04p01-ch2sk1fk1fl1.tiff,11,1788,348.87719690799713,3,42.15397999684016,66.05634891986847,0.1846002181421967,1,2.482142857142857,1.2134936297045038,178.12489168102786,22.265611460128483,68.97056274847714,12,8,20.693902283409454,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c08f04p01-ch2sk1fk1fl1.tiff,12,13938,1653.2560449838638,21,28.828406209037418,115.59545290470123,0.06408111879815694,0,1.0199004975124377,1.4028510751296335,1073.158513014657,20.637663711820327,78.69848480983497,77,52,18.86615335529298,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c08f04p01-ch2sk1fk1fl1.tiff,13,769,178.22539567947388,2,32.53553384542465,38.15685415267944,0.3042264913169205,0,3.0833333333333335,1.262530863758341,79.48528137423857,26.495093791412856,40.65685424949238,5,3,25.759070987685515,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c08f04p01-ch2sk1fk1fl1.tiff,14,567,147.09545230865479,0,0.0,0.0,0.32930204737228014,0,1.325,0.0,59.012193308819725,59.012193308819725,59.012193308819725,2,1,54.644304369257,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c08f04p01-ch2sk1fk1fl1.tiff,15,1397,228.35028564929962,5,15.468123936653138,26.47056245803833,0.33666901759319356,0,1.45,1.233336063665935,135.0538238691624,15.005980429906932,29.384776310850242,14,9,13.541080765529586,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c08f04p01-ch2sk1fk1fl1.tiff,16,891,240.16652059555054,4,20.35507746040821,29.985281229019165,0.19411658191800607,0,1.087719298245614,1.279292407969978,126.59797974644667,18.08542567806381,32.48528137423857,11,7,16.962313126987915,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c08f04p01-ch2sk1fk1fl1.tiff,17,3894,259.7228693962097,0,0.0,0.0,0.7254131543792025,0,1.4655172413793103,0.0,70.66904755831214,17.667261889578036,37.970562748477136,6,4,16.46078245703402,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c08f04p01-ch2sk1fk1fl1.tiff,18,615,179.3380926847458,4,8.56586392223835,14.935028612613678,0.2402923178432843,0,1.6451612903225807,1.2064002614521183,83.5269119345812,8.352691193458119,13.727922061357859,15,10,7.848208750074671,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c08f04p01-ch2sk1fk1fl1.tiff,19,1477,309.0782073736191,4,25.50304815173149,42.05634891986847,0.19429140547703388,0,1.4489795918367347,1.2647659199743306,143.32590180780454,20.475128829686362,44.970562748477136,11,7,18.444208870117496,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c08f04p01-ch2sk1fk1fl1.tiff,20,532,154.1248903274536,3,8.730795999368032,12.156854152679443,0.2814335929503098,0,1.3529411764705883,1.1701550748464753,64.38477631085024,12.876955262170048,15.65685424949238,8,5,12.148826483987596,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
