image_name,component,area,perimeter,num_projections,num_projections_v2,projection_lengths,avg_projection_length,max_projection_length,circularity,neighbors,length_width_ratio,fractal_dim,mask
r02c06f01p01-ch1sk1fk1fl1.tiff,1,88,47.455843687057495,0,0,[],0.0,0.0,0.49103577970507134,0,1.4,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c06f01p01-ch1sk1fk1fl1.tiff,2,26,15.899494767189026,0,0,[],0.0,0.0,1.2924583711126105,0,1.0,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c06f01p01-ch1sk1fk1fl1.tiff,3,211,93.25483310222626,1,1,[13.363960921764374],13.363960921764374,13.363960921764374,0.30489452161902475,3,1.588235294117647,1.0845167299207321,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c06f01p01-ch1sk1fk1fl1.tiff,4,42,25.071067571640015,0,0,[],0.0,0.0,0.8396794017863412,0,2.2,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c06f01p01-ch1sk1fk1fl1.tiff,5,151,68.04163014888763,0,0,[],0.0,0.0,0.40986175131273156,1,4.142857142857143,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c06f01p01-ch1sk1fk1fl1.tiff,6,31,18.485281109809875,0,0,[],0.0,0.0,1.1400382927775994,0,1.1666666666666667,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c06f01p01-ch1sk1fk1fl1.tiff,7,102,65.25483310222626,0,0,[],0.0,0.0,0.30101259606094694,2,1.3846153846153846,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c06f01p01-ch1sk1fk1fl1.tiff,8,195,75.59797894954681,0,0,[],0.0,0.0,0.4287697175176594,1,2.9,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c06f01p01-ch1sk1fk1fl1.tiff,9,34,19.071067690849304,0,0,[],0.0,0.0,1.1747319096085387,0,1.1666666666666667,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c06f01p01-ch1sk1fk1fl1.tiff,10,83,31.313708305358887,0,0,[],0.0,0.0,1.0636994948497231,3,1.5,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c06f01p01-ch1sk1fk1fl1.tiff,11,44,23.899494767189026,0,0,[],0.0,0.0,0.9680217164150089,1,1.6666666666666667,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c06f01p01-ch1sk1fk1fl1.tiff,12,81,36.62741661071777,0,0,[],0.0,0.0,0.7587213522947787,1,1.0833333333333333,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c06f01p01-ch1sk1fk1fl1.tiff,13,115,46.3847758769989,0,0,[],0.0,0.0,0.6716712810412987,3,1.5454545454545454,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c06f01p01-ch1sk1fk1fl1.tiff,14,81,32.14213538169861,0,0,[],0.0,0.0,0.985247702732656,4,1.3333333333333333,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c06f01p01-ch1sk1fk1fl1.tiff,15,77,39.79898941516876,0,0,[],0.0,0.0,0.6108808347613931,4,1.5555555555555556,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c06f01p01-ch1sk1fk1fl1.tiff,16,58,26.727921843528748,0,0,[],0.0,0.0,1.0202520409059195,0,1.0,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c06f01p01-ch1sk1fk1fl1.tiff,17,112,55.21320307254791,0,0,[],0.0,0.0,0.46168099966977577,3,2.0,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c06f01p01-ch1sk1fk1fl1.tiff,18,92,47.455843687057495,0,0,[],0.0,0.0,0.5133555878734837,3,2.857142857142857,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c06f01p01-ch1sk1fk1fl1.tiff,19,162,78.42640602588654,0,0,[],0.0,0.0,0.33097885685911194,4,1.3125,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c06f01p01-ch1sk1fk1fl1.tiff,20,120,50.62741661071777,0,0,[],0.0,0.0,0.588328078609793,4,1.1428571428571428,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c06f01p01-ch1sk1fk1fl1.tiff,21,69,36.97056245803833,0,0,[],0.0,0.0,0.6343761386055088,4,1.0909090909090908,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c06f01p01-ch1sk1fk1fl1.tiff,22,131,56.28427076339722,0,0,[],0.0,0.0,0.5196453823907751,4,1.2857142857142858,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c06f01p01-ch1sk1fk1fl1.tiff,23,163,63.94112467765808,0,0,[],0.0,0.0,0.5009990779414352,3,1.05,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c06f01p01-ch1sk1fk1fl1.tiff,24,39,21.313708305358887,0,0,[],0.0,0.0,1.0788384972150167,5,1.1428571428571428,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c06f01p01-ch1sk1fk1fl1.tiff,25,129,56.870057225227356,0,0,[],0.0,0.0,0.5012244452037989,4,1.2666666666666666,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c06f01p01-ch1sk1fk1fl1.tiff,26,34,18.485281229019165,0,0,[],0.0,0.0,1.2503645630485392,5,1.1666666666666667,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c06f01p01-ch1sk1fk1fl1.tiff,27,37,50.62741661071777,0,0,[],0.0,0.0,0.18140115757135283,0,2.1666666666666665,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c06f01p01-ch1sk1fk1fl1.tiff,28,73,45.6984840631485,0,0,[],0.0,0.0,0.4392675652128954,1,1.4,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c06f01p01-ch1sk1fk1fl1.tiff,29,138,55.35533833503723,0,0,[],0.0,0.0,0.5659394016973556,4,1.2307692307692308,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c06f01p01-ch1sk1fk1fl1.tiff,30,92,40.627416491508484,0,0,[],0.0,0.0,0.7004211937881533,3,2.125,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c06f01p01-ch1sk1fk1fl1.tiff,31,79,38.627416491508484,0,0,[],0.0,0.0,0.6653430591934467,3,1.3,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c06f01p01-ch1sk1fk1fl1.tiff,32,114,47.455843687057495,0,0,[],0.0,0.0,0.6361145327997515,5,1.4545454545454546,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c06f01p01-ch1sk1fk1fl1.tiff,33,43,23.313708186149597,0,0,[],0.0,0.0,0.9941584477857126,1,1.2857142857142858,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c06f01p01-ch1sk1fk1fl1.tiff,34,281,96.56854164600372,0,0,[],0.0,0.0,0.3786559959854047,4,1.1304347826086956,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c06f01p01-ch1sk1fk1fl1.tiff,35,180,58.28427064418793,0,0,[],0.0,0.0,0.6658549562917719,4,1.2,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c06f01p01-ch1sk1fk1fl1.tiff,36,142,82.08326029777527,0,0,[],0.0,0.0,0.264843313242022,1,1.0625,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c06f01p01-ch1sk1fk1fl1.tiff,37,37,23.313708305358887,0,0,[],0.0,0.0,0.8554386556255748,1,1.0,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c06f01p01-ch1sk1fk1fl1.tiff,38,117,56.183765292167664,0,0,[],0.0,0.0,0.4657727145023255,2,1.1428571428571428,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c06f01p01-ch1sk1fk1fl1.tiff,39,31,18.485281229019165,0,0,[],0.0,0.0,1.140038278073668,0,1.1666666666666667,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c06f01p01-ch1sk1fk1fl1.tiff,40,65,32.14213538169861,0,0,[],0.0,0.0,0.7906308725632425,2,1.3333333333333333,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c06f01p01-ch1sk1fk1fl1.tiff,41,29,17.899494767189026,0,0,[],0.0,0.0,1.1374342894438076,2,1.1666666666666667,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c06f01p01-ch1sk1fk1fl1.tiff,42,54,25.899494767189026,0,0,[],0.0,0.0,1.011628461570245,0,1.125,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c06f01p01-ch1sk1fk1fl1.tiff,43,90,40.041630148887634,0,0,[],0.0,0.0,0.705389309902607,3,1.25,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c06f01p01-ch1sk1fk1fl1.tiff,44,153,59.5979790687561,0,0,[],0.0,0.0,0.5413002506397194,3,1.105263157894737,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c06f01p01-ch1sk1fk1fl1.tiff,45,38,19.899494767189026,0,0,[],0.0,0.0,1.2058946276296645,0,1.0,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c06f01p01-ch1sk1fk1fl1.tiff,46,151,61.8406195640564,0,0,[],0.0,0.0,0.49617987721717266,0,1.1333333333333333,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c06f01p01-ch1sk1fk1fl1.tiff,47,32,17.899494767189026,0,0,[],0.0,0.0,1.255099905593167,1,1.1666666666666667,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c06f01p01-ch1sk1fk1fl1.tiff,48,55,25.313708186149597,0,0,[],0.0,0.0,1.0786014876101557,1,1.125,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c06f01p01-ch1sk1fk1fl1.tiff,49,40,21.899494647979736,0,0,[],0.0,0.0,1.0480974611340954,0,1.1428571428571428,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c06f01p01-ch1sk1fk1fl1.tiff,50,78,38.62741661071777,0,0,[],0.0,0.0,0.656920991098334,1,1.2727272727272727,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c06f01p01-ch1sk1fk1fl1.tiff,51,37,20.485281229019165,0,0,[],0.0,0.0,1.1079693004169264,1,1.0,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c06f01p01-ch1sk1fk1fl1.tiff,52,94,36.97056245803833,0,0,[],0.0,0.0,0.8642225656364902,3,1.4,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c06f01p01-ch1sk1fk1fl1.tiff,53,14,13.656854152679443,0,0,[],0.0,0.0,0.9432711611657616,3,2.3333333333333335,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c06f01p01-ch1sk1fk1fl1.tiff,54,138,55.11269760131836,0,0,[],0.0,0.0,0.5709336132683773,3,1.4285714285714286,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c06f01p01-ch1sk1fk1fl1.tiff,55,112,44.041630148887634,0,0,[],0.0,0.0,0.7256064184903365,3,1.1666666666666667,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c06f01p01-ch1sk1fk1fl1.tiff,56,30,17.656854152679443,0,0,[],0.0,0.0,1.2092175990568959,0,1.0,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c06f01p01-ch1sk1fk1fl1.tiff,57,73,47.69848418235779,0,0,[],0.0,0.0,0.4032028271915462,1,1.0,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c06f01p01-ch1sk1fk1fl1.tiff,58,242,65.94112491607666,0,0,[],0.0,0.0,0.6993789015877614,0,1.1111111111111112,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c06f01p01-ch1sk1fk1fl1.tiff,59,143,131.4385986328125,1,2,"[3.535533845424652, 19.399494767189026]",11.467514306306839,19.399494767189026,0.10401597906194764,1,1.6111111111111112,1.0985452445247745,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c06f01p01-ch1sk1fk1fl1.tiff,60,72,52.041630148887634,0,0,[],0.0,0.0,0.3340723842534445,0,1.3636363636363635,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c06f01p01-ch1sk1fk1fl1.tiff,61,59,32.97056245803833,0,0,[],0.0,0.0,0.6820389288211226,0,1.3333333333333333,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c06f01p01-ch1sk1fk1fl1.tiff,62,66,54.041630148887634,0,0,[],0.0,0.0,0.2839859915762278,1,1.5,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c06f01p01-ch1sk1fk1fl1.tiff,63,28,30.627416491508484,0,0,[],0.0,0.0,0.3751000884652685,0,1.0,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c06f01p01-ch1sk1fk1fl1.tiff,64,87,46.62741661071777,0,0,[],0.0,0.0,0.5028592097258445,0,1.0769230769230769,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c06f01p01-ch1sk1fk1fl1.tiff,65,101,48.52691125869751,0,0,[],0.0,0.0,0.538971671518085,2,1.4545454545454546,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c06f01p01-ch1sk1fk1fl1.tiff,66,64,48.28427052497864,0,0,[],0.0,0.0,0.3449677443732805,1,1.3636363636363635,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c06f01p01-ch1sk1fk1fl1.tiff,67,92,57.11269783973694,0,0,[],0.0,0.0,0.35443152259952676,1,1.7,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c06f01p01-ch1sk1fk1fl1.tiff,68,53,35.21320295333862,0,0,[],0.0,0.0,0.5371241433130142,0,1.2,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c06f01p01-ch1sk1fk1fl1.tiff,69,136,59.11269807815552,0,0,[],0.0,0.0,0.48908822578230654,1,1.4,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c06f01p01-ch1sk1fk1fl1.tiff,70,39,22.14213526248932,0,0,[],0.0,0.0,0.9996212322822714,0,1.0,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c06f01p01-ch1sk1fk1fl1.tiff,71,77,41.79898953437805,0,0,[],0.0,0.0,0.5538204944286214,0,1.0833333333333333,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c06f01p01-ch1sk1fk1fl1.tiff,72,40,23.313708305358887,0,0,[],0.0,0.0,0.9247985466222429,3,1.5,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
r02c06f01p01-ch1sk1fk1fl1.tiff,73,79,60.66904652118683,0,0,[],0.0,0.0,0.2697134573548423,0,1.4545454545454546,0.0,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
