object_label,num_nodes,num_branches,num_projections,branch_lengths,total_skeleton_length,area,fractal_dim,perimeter,circularity,roundness,projection_lengths,avg_projection_length,max_projection_length,neighbors,length_width_ratio,file_name
29,0,0,0,[],0.0,1.0,0.0,0.0,0.0,0.0,[],0.0,0.0,1,1.0,r04c11f01p01-ch2sk1fk1fl1.tiff
30,8,6,2,"[28.727922061357862, 2.0, 12.828427124746192, 1.4142135623730951, 7.414213562373095, 3.0]",55.38477631085024,349.0,1.1175876675866794,165.09545290470123,0.160903342890706,6.214911275518076,"[19.035533845424652, 26.227921843528748]",22.6317278444767,26.227921843528748,4,1.6538461538461537,r04c11f01p01-ch2sk1fk1fl1.tiff
31,6,5,1,"[19.899494936611667, 46.87005768508879, 20.242640687119284, 1.4142135623730951, 2.0]",90.42640687119284,465.0,1.1805261098888284,151.6812390089035,0.25397974441712967,3.9373218612175083,[17.192387998104095],17.192387998104095,17.192387998104095,4,1.8148148148148149,r04c11f01p01-ch2sk1fk1fl1.tiff
32,0,0,0,[],0.0,26.0,0.0,16.242640614509583,1.238425659015802,0.8074768095443994,[],0.0,0.0,4,1.2,r04c11f01p01-ch2sk1fk1fl1.tiff
33,0,0,0,[],0.0,54.0,0.0,44.870057225227356,0.3370469310152868,2.9669458700831335,[],0.0,0.0,4,1.3,r04c11f01p01-ch2sk1fk1fl1.tiff
34,5,3,2,"[25.970562748477146, 22.55634918610405, 28.62741699796953]",77.15432893255073,434.0,1.1373357610830555,160.7523078918457,0.21104990455118852,4.738215836328217,"[19.84924215078354, 22.64213538169861]",21.245688766241074,22.64213538169861,1,1.025,r04c11f01p01-ch2sk1fk1fl1.tiff
35,2,1,0,[6.82842712474619],6.82842712474619,28.0,0.0,23.313708305358887,0.64735898263557,1.5447379689221812,[],0.0,0.0,4,1.8,r04c11f01p01-ch2sk1fk1fl1.tiff
36,23,15,8,"[21.313708498984763, 9.071067811865476, 26.313708498984763, 7.82842712474619, 53.72792206135785, 7.82842712474619, 37.41421356237309, 11.414213562373096, 3.0, 9.0, 57.727922061357845, 57.769552621700434, 16.656854249492383, 3.0, 37.698484809835]",359.7645019878171,3843.0,-1.0,660.0142796039581,0.11085967090422233,9.020412850259623,"[13.949747383594513, 54.44112491607666, 6.5, 8.5, 5.328427076339722, 5.328427076339722, 5.7426406145095825, 18.399494767189026]",14.773732729256153,54.44112491607666,1,3.0833333333333335,r04c11f01p01-ch2sk1fk1fl1.tiff
37,2,1,0,[10.485281374238571],10.485281374238571,486.0,0.0,83.01219236850739,0.8862624837845837,1.1283338946377668,[],0.0,0.0,2,1.125,r04c11f01p01-ch2sk1fk1fl1.tiff
38,8,6,2,"[26.48528137423857, 8.242640687119286, 2.0, 1.4142135623730951, 18.071067811865476, 7.82842712474619]",64.04163056034261,695.0,1.3606950960122433,158.02438485622406,0.3497409229396668,2.859259338583344,"[5.121320307254791, 43.7634556889534]",24.442387998104095,43.7634556889534,1,2.28,r04c11f01p01-ch2sk1fk1fl1.tiff
39,67,45,20,"[11.899494936611667, 10.899494936611667, 31.97056274847715, 10.828427124746192, 19.142135623730955, 12.0, 74.6690475583121, 42.48528137423857, 65.74011537017756, 2.0, 1.4142135623730951, 7.242640687119285, 7.0, 35.72792206135786, 24.72792206135786, 16.82842712474619, 14.071067811865476, 14.82842712474619, 9.0, 4.0, 8.414213562373096, 56.24264068711929, 25.313708498984763, 2.0, 1.4142135623730951, 26.55634918610405, 12.82842712474619, 13.82842712474619, 18.656854249492383, 12.242640687119286, 13.242640687119286, 4.242640687119286, 3.0, 16.970562748477146, 6.0, 4.0, 21.313708498984763, 16.72792206135786, 6.0, 13.313708498984763, 4.414213562373095, 10.071067811865476, 77.49747468305827, 14.071067811865476, 9.242640687119286]",814.0803025278551,7898.0,-1.0,1371.5504183769226,0.05275983631629028,18.953811645758215,"[10.949747383594513, 74.58326029777527, 6.949747383594513, 10.192387998104095, 14.020815074443817, 13.435028612613678, 9.742640614509583, 11.121320307254791, 10.328427076339722, 22.813708305358887, 5.5, 6.5, 11.571067690849304, 22.227921843528748, 4.5, 72.18986183404922, 16.020815074443817, 29.05634891986847, 7.778174459934235, 8.363960921764374]",18.392261689901353,74.58326029777527,2,1.4081632653061225,r04c11f01p01-ch2sk1fk1fl1.tiff
40,13,9,2,"[31.72792206135786, 15.071067811865476, 18.899494936611667, 1.4142135623730951, 2.0, 24.62741699796953, 2.0, 1.4142135623730951, 6.414213562373095]",103.56854249492382,735.0,1.315175093541469,258.14927649497986,0.13859749428325016,7.215137655781216,"[11.949747383594513, 28.813708305358887]",20.3817278444767,28.813708305358887,1,1.1538461538461537,r04c11f01p01-ch2sk1fk1fl1.tiff
41,9,6,2,"[12.656854249492381, 17.071067811865476, 2.0, 1.4142135623730951, 2.0, 38.970562748477136]",74.11269837220809,487.0,1.3352053789450746,197.23758828639984,0.1573111326749138,6.356829189365239,"[14.156854152679443, 9.742640614509583]",11.949747383594513,14.156854152679443,3,1.4857142857142858,r04c11f01p01-ch2sk1fk1fl1.tiff
42,0,0,0,[],0.0,133.0,0.0,40.72792184352875,1.0075741195931585,0.9924828164540226,[],0.0,0.0,3,1.0833333333333333,r04c11f01p01-ch2sk1fk1fl1.tiff
43,2,1,0,[7.242640687119285],7.242640687119285,30.0,0.0,26.14213538169861,0.5516314264215442,1.8128046229835766,[],0.0,0.0,2,1.6666666666666667,r04c11f01p01-ch2sk1fk1fl1.tiff
44,2,1,0,[13.242640687119286],13.242640687119286,89.0,0.0,60.52691125869751,0.3052831586765686,3.2756474491914154,[],0.0,0.0,2,1.3333333333333333,r04c11f01p01-ch2sk1fk1fl1.tiff
45,0,0,0,[],0.0,103.0,0.0,36.14213538169861,0.9908763708079117,1.0092076362509779,[],0.0,0.0,0,1.0909090909090908,r04c11f01p01-ch2sk1fk1fl1.tiff
46,5,4,0,"[14.242640687119286, 1.4142135623730951, 2.0, 16.485281374238575]",34.14213562373096,326.0,0.0,128.36753106117249,0.24860913780803767,4.0223782955723255,[],0.0,0.0,1,1.1923076923076923,r04c11f01p01-ch2sk1fk1fl1.tiff
47,9,7,1,"[17.656854249492383, 50.89949493661166, 28.142135623730955, 1.4142135623730951, 2.0, 16.242640687119287, 56.183766184073555]",172.53910524340094,1308.0,1.5056824624651186,307.1198387145996,0.1742616676917412,5.7384966713904175,[48.192387998104095],48.192387998104095,48.192387998104095,1,1.8387096774193548,r04c11f01p01-ch2sk1fk1fl1.tiff
48,9,6,2,"[28.45584412271572, 10.828427124746192, 12.485281374238571, 1.4142135623730951, 2.0, 35.071067811865476]",90.25483399593905,474.0,1.18883492859429,206.89444255828857,0.1391523533155578,7.1863678635192425,"[45.106601536273956, 25.334523379802704]",35.22056245803833,45.106601536273956,0,2.3,r04c11f01p01-ch2sk1fk1fl1.tiff
1,8,5,3,"[99.91168824543135, 13.65685424949238, 11.414213562373096, 16.82842712474619, 14.485281374238573]",156.2964645562816,768.0,1.4474040684162781,335.70562398433685,0.08563550244857639,11.677399809740058,"[13.91421353816986, 11.156854152679443, 96.99747383594513]",40.68951384226481,96.99747383594513,1,1.606060606060606,r03c06f04p01-ch2sk1fk1fl1.tiff
2,4,4,1,"[31.485281374238575, 1.0, 12.242640687119286, 2.414213562373095]",47.14213562373095,455.0,1.1957698922820765,133.63960909843445,0.32014805478646313,3.123554821118604,[28.571067690849304],28.571067690849304,28.571067690849304,0,2.35,r03c06f04p01-ch2sk1fk1fl1.tiff
3,14,11,4,"[55.213203435596405, 26.970562748477146, 7.0, 7.82842712474619, 36.071067811865476, 23.72792206135786, 7.0, 14.82842712474619, 10.414213562373096, 7.414213562373095, 38.04163056034261]",234.50966799187808,1367.0,1.4384930614999356,425.20309805870056,0.09501354853128678,10.524814781238408,"[7.914213538169861, 4.5, 4.70710676908493, 51.88477599620819]",17.251524075865746,51.88477599620819,0,2.6666666666666665,r03c06f04p01-ch2sk1fk1fl1.tiff
4,11,8,3,"[2.0, 1.0, 1.4142135623730951, 18.071067811865476, 34.31370849898477, 7.656854249492381, 85.254833995939, 17.071067811865476]",166.78174593052017,1200.0,1.5475335251434403,365.7472541332245,0.11272726271430965,8.870968529896357,"[82.75483322143555, 31.813708305358887, 17.863960921764374]",44.144167482852936,82.75483322143555,0,1.8833333333333333,r03c06f04p01-ch2sk1fk1fl1.tiff
5,94,66,24,"[20.48528137423857, 22.82842712474619, 38.87005768508881, 9.414213562373096, 6.414213562373095, 2.414213562373095, 1.0, 10.242640687119286, 7.82842712474619, 10.828427124746192, 2.0, 25.313708498984763, 13.071067811865476, 144.25483399593907, 7.82842712474619, 8.414213562373096, 26.0, 13.727922061357859, 1.0, 1.0, 2.0, 6.0, 1.4142135623730951, 13.414213562373096, 17.55634918610405, 51.384776310850235, 11.899494936611667, 48.01219330881974, 19.071067811865476, 15.55634918610405, 46.55634918610404, 16.071067811865476, 4.0, 1.0, 12.242640687119284, 20.899494936611667, 12.071067811865476, 60.52691193458117, 29.142135623730955, 16.899494936611667, 97.15432893255065, 5.414213562373095, 7.82842712474619, 2.0, 1.4142135623730951, 10.414213562373096, 51.79898987322331, 9.071067811865476, 2.0, 1.4142135623730951, 10.242640687119284, 2.8284271247461903, 13.485281374238571, 25.485281374238575, 4.0, 19.242640687119284, 18.72792206135786, 6.82842712474619, 43.071067811865476, 45.04163056034261, 48.21320343559641, 4.414213562373095, 11.242640687119286, 75.98275605729684, 17.313708498984763, 9.485281374238571]",1322.7686860699237,13385.0,-1.0,2200.441897034645,0.034738289380714375,28.78667941994775,"[14.606601536273956, 8.535533845424652, 41.50609630346298, 3.914213538169861, 15.192387998104095, 22.571067690849304, 10.363960921764374, 0.0, 48.47056245803833, 5.121320307254791, 13.778174459934235, 8.949747383594513, 12.020815074443817, 16.363960921764374, 8.778174459934235, 14.435028612613678, 18.62132030725479, 10.606601536273956, 180.7401144504547, 0.0, 5.121320307254791, 6.914213538169861, 20.32842707633972, 17.985281229019165]",21.03853849818309,180.7401144504547,5,1.0520833333333333,r03c06f04p01-ch2sk1fk1fl1.tiff
6,14,9,5,"[9.242640687119286, 10.485281374238571, 3.0, 8.0, 3.414213562373095, 46.07106781186546, 10.0, 20.07106781186548, 8.242640687119284]",118.52691193458116,1234.0,1.5476671913526612,217.23758780956268,0.3285905582129519,3.043301077908402,"[17.156854152679443, 7.5, 5.5, 7.571067690849304, 6.121320307254791]",8.769848430156708,17.156854152679443,2,2.111111111111111,r03c06f04p01-ch2sk1fk1fl1.tiff
7,5,3,2,"[8.0, 16.48528137423857, 14.899494936611669]",39.38477631085024,689.0,1.3935162944749067,121.15432786941528,0.5898630888970317,1.6953086552167078,"[13.985281229019165, 5.5]",9.742640614509583,13.985281229019165,2,1.21875,r03c06f04p01-ch2sk1fk1fl1.tiff
8,14,9,5,"[18.656854249492383, 19.48528137423857, 14.242640687119286, 39.21320343559643, 7.0, 8.0, 8.242640687119284, 58.62741699796952, 9.414213562373096]",182.8822509939086,1990.0,-1.0,354.57568085193634,0.1989047018664346,5.027533238864834,"[4.914213538169861, 4.5, 11.535533845424652, 15.949747383594513, 16.156854152679443]",10.611269783973693,16.156854152679443,2,2.8095238095238093,r03c06f04p01-ch2sk1fk1fl1.tiff
9,2,1,0,[5.242640687119286],5.242640687119286,184.0,0.0,52.041630029678345,0.8537405414478261,1.171316051483438,[],0.0,0.0,0,1.1333333333333333,r03c06f04p01-ch2sk1fk1fl1.tiff
10,0,0,0,[],0.0,19.0,0.0,13.656854152679443,1.280153718724962,0.7811561888020789,[],0.0,0.0,0,1.0,r03c06f04p01-ch2sk1fk1fl1.tiff
11,12,8,3,"[42.24264068711929, 16.48528137423857, 8.242640687119284, 9.414213562373096, 24.142135623730955, 1.0, 2.414213562373095, 20.142135623730955]",124.08326112068522,847.0,1.4573161221887474,273.5218588113785,0.14226864524717875,7.0289556652668725,"[21.64213538169861, 6.914213538169861, 39.74264061450958]",22.766329844792683,39.74264061450958,2,1.6,r03c06f04p01-ch2sk1fk1fl1.tiff
12,2,1,0,[89.52691193458116],89.52691193458116,913.0,0.0,229.96550989151,0.2169477899268249,4.609403950772181,[],0.0,0.0,3,3.0689655172413794,r03c06f04p01-ch2sk1fk1fl1.tiff
13,14,9,5,"[15.242640687119286, 12.65685424949238, 2.0, 14.656854249492381, 16.0, 10.414213562373096, 7.0, 9.828427124746192, 11.242640687119286]",99.04163056034264,972.0,1.4944779203635006,251.17871248722076,0.19360228064657142,5.16522840877861,"[7.328427076339722, 4.5, 0.0, 10.156854152679443, 12.742640614509583]",6.94558436870575,12.742640614509583,2,1.6388888888888888,r03c06f04p01-ch2sk1fk1fl1.tiff
14,0,0,0,[],0.0,5.0,0.0,6.828427076339722,1.3475302302368022,0.742098379361975,[],0.0,0.0,2,2.0,r03c06f04p01-ch2sk1fk1fl1.tiff
15,2,1,0,[109.33809511662416],109.33809511662416,515.0,0.0,228.53405010700226,0.12391254029882884,8.070208209664568,[],0.0,0.0,0,1.1111111111111112,r03c06f04p01-ch2sk1fk1fl1.tiff
16,26,19,7,"[76.42640687119282, 72.15432893255065, 3.0, 17.313708498984763, 18.313708498984763, 40.55634918610404, 35.65685424949238, 16.485281374238575, 2.0, 22.071067811865476, 1.4142135623730951, 1.0, 8.414213562373096, 10.242640687119286, 19.65685424949238, 2.0, 2.0, 1.4142135623730951, 3.414213562373095]",353.53405460951757,2521.0,-1.0,713.8376548290253,0.06217042028702561,16.08481968407556,"[17.156854152679443, 7.7426406145095825, 22.571067690849304, 12.571067690849304, 14.985281229019165, 14.192387998104095, 73.92640614509583]",23.306529360158102,73.92640614509583,1,1.0,r03c06f04p01-ch2sk1fk1fl1.tiff
17,2,1,0,[5.82842712474619],5.82842712474619,163.0,0.0,48.870057106018066,0.8576533244991481,1.1659722774163785,[],0.0,0.0,0,1.0666666666666667,r03c06f04p01-ch2sk1fk1fl1.tiff
18,47,34,11,"[15.485281374238571, 27.899494936611667, 5.82842712474619, 4.414213562373095, 13.242640687119286, 1.4142135623730951, 2.0, 17.242640687119284, 18.48528137423857, 18.899494936611667, 7.65685424949238, 2.0, 1.4142135623730951, 11.313708498984763, 6.414213562373095, 18.0, 1.4142135623730951, 10.0, 14.899494936611669, 21.485281374238575, 4.414213562373095, 13.656854249492383, 2.0, 50.769552621700456, 23.313708498984763, 3.414213562373095, 1.4142135623730951, 2.0, 21.72792206135786, 24.242640687119287, 25.313708498984763, 45.04163056034261, 17.899494936611667, 31.48528137423857]",486.2031021678298,4364.0,-1.0,851.0336120128632,0.07571835665317263,13.206837076252098,"[14.985281229019165, 21.778174459934235, 18.399494767189026, 20.485281229019165, 10.742640614509583, 15.5, 7.778174459934235, 12.656854152679443, 9.035533845424652, 25.399494767189026, 12.778174459934235]",15.412645816802979,25.399494767189026,0,1.0067114093959733,r03c06f04p01-ch2sk1fk1fl1.tiff
19,2,1,0,[7.65685424949238],7.65685424949238,304.0,0.0,65.69848418235779,0.8850600718672808,1.1298668099332754,[],0.0,0.0,0,1.105263157894737,r03c06f04p01-ch2sk1fk1fl1.tiff
20,12,8,3,"[57.870057685088796, 9.65685424949238, 2.0, 1.4142135623730951, 10.0, 29.07106781186548, 20.242640687119287, 7.82842712474619]",138.08326112068522,985.0,1.4939680849093548,329.8061295747757,0.11379643288788072,8.787621673389902,"[17.32842707633972, 6.7426406145095825, 67.07716399431229]",30.382743895053864,67.07716399431229,0,1.7777777777777777,r03c06f04p01-ch2sk1fk1fl1.tiff
21,54,37,16,"[152.61017305526642, 19.55634918610405, 10.899494936611667, 2.0, 15.828427124746192, 16.656854249492383, 13.485281374238571, 11.0, 6.65685424949238, 5.82842712474619, 10.82842712474619, 100.69848480983495, 82.97056274847712, 4.0, 43.071067811865476, 95.72792206135784, 23.899494936611667, 35.82842712474619, 8.82842712474619, 8.242640687119284, 15.071067811865479, 51.79898987322332, 5.656854249492381, 24.485281374238575, 8.0, 20.48528137423857, 40.82842712474619, 13.65685424949238, 23.071067811865476, 27.899494936611667, 21.899494936611667, 59.55634918610403, 7.82842712474619, 14.071067811865476, 27.89949493661167, 2.0, 1.4142135623730951]",1034.239682094289,8880.0,-1.0,1909.1311527490616,0.03061620103821756,32.66244557094856,"[57.05634891986847, 10.742640614509583, 17.985281229019165, 21.156854152679443, 2.1213203072547913, 12.571067690849304, 5.7426406145095825, 40.363960921764374, 8.328427076339722, 2.914213538169861, 8.5, 10.778174459934235, 12.91421353816986, 7.778174459934235, 16.64213538169861, 150.11017167568207]",24.106601536273956,150.11017167568207,1,1.337539432176656,r03c06f04p01-ch2sk1fk1fl1.tiff
22,0,0,0,[],0.0,116.0,0.0,40.627416372299194,0.8831397712633466,1.1323235942250487,[],0.0,0.0,1,1.25,r03c06f04p01-ch2sk1fk1fl1.tiff
23,2,1,0,[6.414213562373095],6.414213562373095,99.0,0.0,38.97056245803833,0.8191656083311663,1.2207543747316687,[],0.0,0.0,0,1.1818181818181819,r03c06f04p01-ch2sk1fk1fl1.tiff
24,41,28,10,"[22.970562748477146, 26.970562748477146, 3.82842712474619, 8.65685424949238, 16.414213562373096, 22.485281374238575, 9.071067811865476, 16.82842712474619, 2.0, 1.4142135623730951, 8.65685424949238, 8.242640687119284, 11.899494936611667, 9.414213562373096, 30.384776310850242, 109.55634918610401, 10.828427124746192, 50.89949493661166, 22.89949493661167, 22.313708498984763, 6.82842712474619, 12.65685424949238, 2.0, 1.4142135623730951, 1.4142135623730951, 2.0, 1.4142135623730951, 3.414213562373095]",446.8772003600253,4716.0,-1.0,861.151363492012,0.07991433195733931,12.513399981042577,"[11.949747383594513, 19.399494767189026, 19.985281229019165, 8.328427076339722, 5.121320307254791, 14.328427076339722, 5.949747383594513, 5.535533845424652, 23.84924215078354, 19.64213538169861]",13.408935660123825,23.84924215078354,1,1.8362068965517242,r03c06f04p01-ch2sk1fk1fl1.tiff
25,19,13,4,"[13.071067811865477, 36.213203435596434, 2.0, 1.4142135623730951, 10.414213562373096, 14.656854249492381, 8.242640687119284, 18.72792206135786, 26.72792206135786, 32.72792206135786, 31.727922061357862, 16.656854249492383, 65.72792206135784]",278.30865786510145,1716.0,1.5465194139492848,520.1147850751877,0.07971292557563532,12.545016918882919,"[5.121320307254791, 11.742640614509583, 33.71320307254791, 22.692387998104095]",18.317387998104095,33.71320307254791,3,1.6266666666666667,r03c06f04p01-ch2sk1fk1fl1.tiff
26,0,0,0,[],0.0,3.0,0.0,4.828427076339722,1.6170362857805147,0.6184153125032181,[],0.0,0.0,2,1.5,r03c06f04p01-ch2sk1fk1fl1.tiff
27,0,0,0,[],0.0,66.0,0.0,32.14213538169861,0.8027944244488309,1.2456489102880395,[],0.0,0.0,2,1.2222222222222223,r03c06f04p01-ch2sk1fk1fl1.tiff
28,4,3,2,"[22.313708498984763, 50.97056274847712, 12.071067811865477]",85.35533905932736,940.0,1.4477635898733645,249.42135345935822,0.18987616630892745,5.26659042806355,"[18.985281229019165, 48.05634891986847]",33.52081507444382,48.05634891986847,3,2.3548387096774195,r03c06f04p01-ch2sk1fk1fl1.tiff
29,10,7,0,"[6.414213562373095, 2.0, 1.4142135623730951, 22.485281374238575, 2.0, 1.4142135623730951, 40.31370849898477]",76.04163056034263,317.0,0.0,195.6812391281128,0.10403290997478416,9.612342865756453,[],0.0,0.0,3,2.076923076923077,r03c06f04p01-ch2sk1fk1fl1.tiff
30,12,8,3,"[15.242640687119286, 7.414213562373095, 29.485281374238575, 11.485281374238571, 50.04163056034261, 1.4142135623730951, 2.0, 63.01219330881971]",180.09545442950494,929.0,1.4491551152845525,391.54624330997467,0.07614816723898762,13.132292427492636,"[8.363960921764374, 4.914213538169861, 12.742640614509583]",8.673605024814606,12.742640614509583,1,1.9710144927536233,r03c06f04p01-ch2sk1fk1fl1.tiff
31,52,38,12,"[30.142135623730955, 11.656854249492381, 4.0, 2.0, 1.4142135623730951, 12.242640687119286, 10.485281374238571, 1.4142135623730951, 2.0, 2.0, 1.0, 1.4142135623730951, 11.071067811865476, 8.0, 6.414213562373095, 20.242640687119284, 22.313708498984763, 28.142135623730955, 6.414213562373095, 1.0, 9.485281374238571, 6.414213562373095, 14.485281374238571, 7.0, 3.0, 9.242640687119284, 15.656854249492383, 2.0, 1.4142135623730951, 10.242640687119286, 27.727922061357862, 15.828427124746192, 7.242640687119285, 36.698484809835, 21.82842712474619, 2.0, 1.4142135623730951, 18.242640687119284]",393.29141392239836,2827.0,-1.0,806.1046800613403,0.05467046746209337,18.291411184536987,"[33.370057225227356, 13.121320307254791, 13.156854152679443, 6.121320307254791, 4.5, 11.571067690849304, 6.363960921764374, 5.5, 25.227921843528748, 6.363960921764374, 8.742640614509583, 27.227921843528748]",13.438918819030127,33.370057225227356,1,1.547945205479452,r03c06f04p01-ch2sk1fk1fl1.tiff
32,0,0,0,[],0.0,1.0,0.0,0.0,0.0,0.0,[],0.0,0.0,3,1.0,r03c06f04p01-ch2sk1fk1fl1.tiff
33,0,0,0,[],0.0,1.0,0.0,0.0,0.0,0.0,[],0.0,0.0,3,1.0,r03c06f04p01-ch2sk1fk1fl1.tiff
34,2,1,0,[9.65685424949238],9.65685424949238,214.0,0.0,67.11269783973694,0.5970548670168101,1.6748879462226123,[],0.0,0.0,1,1.2352941176470589,r03c06f04p01-ch2sk1fk1fl1.tiff
35,15,10,4,"[29.798989873223338, 10.0, 25.89949493661167, 17.071067811865476, 19.656854249492383, 26.899494936611667, 8.82842712474619, 2.0, 1.4142135623730951, 7.656854249492381]",149.2253967444162,1505.0,-1.0,309.46298360824585,0.19748265040456947,5.063735968457822,"[16.742640614509583, 32.7634556889534, 7.5, 26.88477599620819]",20.972718074917793,32.7634556889534,1,2.3947368421052633,r03c06f04p01-ch2sk1fk1fl1.tiff
36,17,12,3,"[13.071067811865477, 2.0, 1.4142135623730951, 39.65685424949238, 12.656854249492381, 128.6274169979695, 3.414213562373095, 12.414213562373096, 2.0, 1.4142135623730951, 30.82842712474619, 12.242640687119286]",259.74011537017765,1508.0,1.4130469050237378,578.918827176094,0.05654261087869752,17.685776876227536,"[42.44974738359451, 11.449747383594513, 51.93502861261368]",35.278174459934235,51.93502861261368,0,2.6818181818181817,r03c06f04p01-ch2sk1fk1fl1.tiff
37,3,2,0,"[3.414213562373095, 43.89949493661167]",47.31370849898476,284.0,0.0,119.74011445045471,0.24891373769182265,4.017456044302741,[],0.0,0.0,0,2.9375,r03c06f04p01-ch2sk1fk1fl1.tiff
38,9,6,2,"[12.656854249492381, 11.656854249492381, 17.656854249492383, 1.4142135623730951, 2.0, 32.38477631085024]",77.76955262170048,494.0,1.234155352287433,195.23758792877197,0.16285831831573275,6.140306558129282,"[8.535533845424652, 9.742640614509583]",9.139087229967117,9.742640614509583,0,1.7142857142857142,r03c06f04p01-ch2sk1fk1fl1.tiff
39,11,7,4,"[8.242640687119286, 125.66904755831209, 7.414213562373095, 20.899494936611667, 11.242640687119286, 31.242640687119287, 2.0]",206.71067811865473,1859.0,1.4904887427911293,462.3330409526825,0.10928973939784578,9.149989793275243,"[28.742640614509583, 18.399494767189026, 4.5, 5.535533845424652]",14.294417306780815,28.742640614509583,1,2.8035714285714284,r03c06f04p01-ch2sk1fk1fl1.tiff
40,5,3,2,"[27.970562748477146, 13.828427124746192, 24.72792206135786]",66.5269119345812,611.0,1.2691967423625727,162.85281205177307,0.28950798726458454,3.45413613437231,"[11.328427076339722, 25.2634556889534]",18.29594138264656,25.2634556889534,1,1.0810810810810811,r03c06f04p01-ch2sk1fk1fl1.tiff
41,9,6,2,"[2.414213562373095, 2.0, 1.4142135623730951, 8.65685424949238, 48.21320343559641, 5.82842712474619]",68.52691193458116,369.0,1.0943143305134857,197.3797229528427,0.11902307331889335,8.401732303792421,"[45.71320307254791, 10.071067690849304]",27.89213538169861,45.71320307254791,1,1.1,r03c06f04p01-ch2sk1fk1fl1.tiff
42,0,0,0,[],0.0,13.0,0.0,15.071067690849304,0.719225663292634,1.3903842021181136,[],0.0,0.0,1,1.5,r03c06f04p01-ch2sk1fk1fl1.tiff
1,18,12,5,"[28.07106781186548, 13.071067811865476, 25.071067811865476, 18.82842712474619, 13.656854249492381, 11.485281374238571, 2.0, 26.142135623730955, 69.8406204335659, 2.0, 1.4142135623730951, 12.242640687119287]",223.8233764908628,1436.0,1.529624344555781,457.0020866394043,0.08640282412354539,11.573695769135083,"[22.813708305358887, 8.571067690849304, 16.32842707633972, 10.363960921764374, 25.156854152679443]",16.646803629398345,25.156854152679443,0,2.109375,r04c04f02p01-ch2sk1fk1fl1.tiff
2,2,1,0,[15.485281374238571],15.485281374238571,139.0,0.0,59.455843567848206,0.49412357356415704,2.023785250290553,[],0.0,0.0,0,1.1538461538461537,r04c04f02p01-ch2sk1fk1fl1.tiff
3,5,3,2,"[14.828427124746192, 11.242640687119286, 20.82842712474619]",46.89949493661167,423.0,1.2536958434729304,147.39696848392487,0.2446657220480318,4.087209240547738,"[8.328427076339722, 12.328427076339722]",10.328427076339722,12.328427076339722,2,1.9523809523809523,r04c04f02p01-ch2sk1fk1fl1.tiff
4,2,1,0,[18.48528137423857],18.48528137423857,259.0,0.0,73.35533845424652,0.6048479007139917,1.6533082099145118,[],0.0,0.0,0,1.2941176470588236,r04c04f02p01-ch2sk1fk1fl1.tiff
5,29,20,7,"[21.72792206135786, 41.698484809834994, 2.0, 1.4142135623730951, 11.899494936611667, 38.41421356237309, 36.45584412271572, 53.94112549695426, 9.828427124746192, 9.414213562373096, 1.4142135623730951, 2.0, 10.071067811865476, 11.82842712474619, 12.656854249492381, 3.414213562373095, 2.8284271247461903, 2.0, 16.242640687119287, 17.142135623730955]",306.3919189857867,1751.0,1.557216657547859,652.4234402179718,0.0516936143119504,19.344749120566377,"[13.742640614509583, 9.742640614509583, 1.2071067690849304, 18.692387998104095, 7.328427076339722, 38.78427076339722, 32.21320307254791]",17.38723955835615,38.78427076339722,0,1.4941176470588236,r04c04f02p01-ch2sk1fk1fl1.tiff
6,0,0,0,[],0.0,50.0,0.0,24.727921843528748,1.0275539417267385,0.9731849194403985,[],0.0,0.0,2,1.125,r04c04f02p01-ch2sk1fk1fl1.tiff
7,12,9,2,"[2.0, 11.65685424949238, 1.4142135623730951, 27.65685424949238, 24.142135623730955, 10.65685424949238, 2.0, 1.4142135623730951, 11.899494936611667]",92.84062043356596,331.0,1.2518561360846725,212.55129635334015,0.0920683461019554,10.861496294205306,"[21.55634891986847, 38.106601536273956]",29.831475228071213,38.106601536273956,2,2.0,r04c04f02p01-ch2sk1fk1fl1.tiff
8,18,12,5,"[58.28427124746189, 2.0, 1.4142135623730951, 32.97056274847714, 13.313708498984763, 25.142135623730955, 19.142135623730955, 6.414213562373095, 14.899494936611667, 36.798989873223334, 84.14213562373094, 26.556349186104054]",321.0782104868019,3087.0,-1.0,649.4701223373413,0.09196617830968083,10.873562633348381,"[81.64213538169861, 11.363960921764374, 16.227921843528748, 9.778174459934235, 89.63351291418076]",41.72914110422134,89.63351291418076,1,2.422222222222222,r04c04f02p01-ch2sk1fk1fl1.tiff
9,5,3,2,"[83.15432893255065, 8.65685424949238, 12.071067811865477]",103.88225099390851,708.0,1.3684784006292718,244.04877018928528,0.14937911245027768,6.694376366259774,"[5.7426406145095825, 80.24011445045471]",42.99137753248215,80.24011445045471,0,1.3389830508474576,r04c04f02p01-ch2sk1fk1fl1.tiff
10,6,4,2,"[57.79898987322331, 26.242640687119287, 9.656854249492381, 3.414213562373095]",97.11269837220807,772.0,1.4307471657806254,227.19595789909363,0.1879429171367301,5.320764491872239,"[8.863960921764374, 54.88477599620819]",31.874368458986282,54.88477599620819,1,2.53125,r04c04f02p01-ch2sk1fk1fl1.tiff
